event_number,start_time,end_time,duration_hours,max_customers_out,total_customers_out,num_outages,num_restores,customer_hours,counties_affected,max_sknt,min_sknt,avg_sknt,max_gust,min_gust,avg_gust,max_tmpf,min_tmpf,avg_tmpf,total_p01i,max_p01i,avg_p01i
5502,2020-02-03 14:30:00,2020-02-04 05:00:00,14.5,21025,41710,26,33,159819.5,Los Angeles,30.0,0.0,12.657839,38.0,0.0,12.896187,63.0,26.1,50.89947,0.0008,1e-04,8.474576e-07
5504,2020-02-04 06:15:00,2020-02-04 08:45:00,2.5,4116,4179,5,6,10081.75,Los Angeles,23.0,0.0,8.130682,29.0,0.0,2.7329545,54.0,23.0,45.945454,0.0,0.0,0.0
5506,2020-02-04 10:30:00,2020-02-04 11:00:00,0.5,3968,3968,2,1,1979.25,Los Angeles,24.0,0.0,9.1875,32.0,0.0,7.4791665,52.0,18.0,40.897915,0.0,0.0,0.0
5508,2020-02-04 16:30:00,2020-02-04 17:00:00,0.5,9218,9218,2,1,3937.75,Los Angeles,22.0,0.0,8.166667,34.0,0.0,4.1875,54.0,21.0,45.779163,0.0,0.0,0.0
5510,2020-02-04 17:30:00,2020-02-04 18:45:00,1.25,4534,4754,3,3,5162.25,Los Angeles,22.0,0.0,10.166667,34.0,0.0,6.2604165,58.0,30.0,50.341663,0.0,0.0,0.0
5512,2020-02-04 19:15:00,2020-02-04 19:45:00,0.5,21764,21764,1,2,10849.75,Los Angeles,21.0,0.0,10.729167,34.0,0.0,6.375,60.0,35.0,52.954166,0.0,0.0,0.0
5514,2020-02-04 21:15:00,2020-02-04 21:45:00,0.5,5968,5968,1,2,2844.0,Los Angeles,19.0,0.0,10.729167,28.0,0.0,4.9791665,61.0,38.0,54.974995,0.0,0.0,0.0
5516,2020-02-05 18:30:00,2020-02-05 18:45:00,0.25,12339,12339,1,1,3084.75,Los Angeles,9.0,0.0,3.4375,0.0,0.0,0.0,61.0,40.0,54.262497,0.0,0.0,0.0
5518,2020-02-05 21:30:00,2020-02-05 21:45:00,0.25,5403,5403,1,1,1350.75,Los Angeles,9.0,0.0,5.125,0.0,0.0,0.0,63.0,50.0,57.975,0.0,0.0,0.0
5520,2020-02-06 16:30:00,2020-02-06 16:45:00,0.25,4968,4968,1,1,1242.0,Los Angeles,7.0,0.0,2.53125,0.0,0.0,0.0,60.0,35.0,50.612503,0.0,0.0,0.0
5522,2020-02-06 17:45:00,2020-02-06 19:00:00,1.25,5626,6655,3,3,5679.25,Los Angeles,7.0,0.0,2.1875,0.0,0.0,0.0,63.0,48.0,56.43333,0.0,0.0,0.0
5524,2020-02-07 15:45:00,2020-02-07 16:00:00,0.25,5349,5349,1,1,1337.25,Los Angeles,6.0,0.0,1.59375,0.0,0.0,0.0,58.0,38.0,48.0875,0.0,0.0,0.0
5526,2020-02-07 18:30:00,2020-02-07 19:45:00,1.25,4856,4859,2,4,5449.5,Los Angeles,10.0,0.0,3.8020833,0.0,0.0,0.0,67.0,53.0,60.89375,0.0,0.0,0.0
5528,2020-02-09 09:45:00,2020-02-09 10:00:00,0.25,4121,4121,1,1,1030.25,Los Angeles,17.0,0.0,5.875,0.0,0.0,0.0,58.0,41.0,52.1625,1e-04,1e-04,3.125e-06
5530,2020-02-09 11:15:00,2020-02-09 11:30:00,0.25,4994,4994,1,1,1248.5,Los Angeles,21.0,0.0,7.15625,23.0,0.0,0.71875,58.0,37.0,51.418747,0.0002,1e-04,6.25e-06
5532,2020-02-09 22:15:00,2020-02-09 23:00:00,0.75,5699,5699,1,3,4143.5,Los Angeles,30.0,0.0,10.078125,40.0,0.0,5.984375,60.0,46.0,54.628128,0.3301,0.12,0.0051578125
5534,2020-02-10 17:45:00,2020-02-10 21:30:00,3.75,6496,9152,7,9,19405.25,Los Angeles,33.0,0.0,11.359375,47.0,0.0,8.984375,73.4,46.0,62.94219,0.0,0.0,0.0
5536,2020-02-10 21:45:00,2020-02-10 22:45:00,1.0,4374,4394,2,3,4002.75,Los Angeles,23.0,0.0,11.7,36.0,0.0,8.0625,73.4,56.0,66.615005,0.0,0.0,0.0
5538,2020-02-11 05:15:00,2020-02-11 05:45:00,0.5,5480,5480,2,1,2669.0,Los Angeles,17.0,0.0,5.1875,21.0,0.0,1.2708334,66.0,38.0,57.94583,0.0,0.0,0.0
5540,2020-02-11 15:45:00,2020-02-11 16:00:00,0.25,5261,5261,1,1,1315.25,Los Angeles,17.0,0.0,5.0625,23.0,0.0,3.375,62.6,40.0,54.75,0.0,0.0,0.0
5542,2020-02-11 19:45:00,2020-02-11 20:00:00,0.25,3879,3879,1,1,969.75,Los Angeles,20.0,0.0,11.0,27.0,0.0,5.5,73.0,49.0,66.299995,0.0,0.0,0.0
5544,2020-02-11 21:45:00,2020-02-11 22:00:00,0.25,6051,6051,1,1,1512.75,Los Angeles,19.0,3.0,10.6875,22.0,0.0,6.96875,74.0,53.0,67.2,0.0,0.0,0.0
5546,2020-02-11 23:00:00,2020-02-11 23:15:00,0.25,5736,5736,1,1,1434.0,Los Angeles,17.0,4.0,10.5625,22.0,0.0,5.0625,73.4,54.0,67.6,0.0,0.0,0.0
5548,2020-02-12 18:00:00,2020-02-12 18:45:00,0.75,5594,5594,3,1,4192.75,Los Angeles,10.0,0.0,4.484375,0.0,0.0,0.0,66.0,49.0,58.084373,0.0,0.0,0.0
5550,2020-02-13 18:30:00,2020-02-13 19:00:00,0.5,5716,5716,2,1,2465.0,Los Angeles,5.0,0.0,2.4166667,0.0,0.0,0.0,67.0,50.0,59.791668,0.0,0.0,0.0
5552,2020-02-13 20:30:00,2020-02-13 21:00:00,0.5,4246,4246,2,1,2121.5,Los Angeles,11.0,0.0,5.0625,15.0,0.0,0.625,69.8,57.0,63.34167,0.0,0.0,0.0
5554,2020-02-15 18:00:00,2020-02-15 18:30:00,0.5,6572,6572,2,1,3164.75,Los Angeles,19.0,0.0,3.1666667,0.0,0.0,0.0,67.0,52.0,58.8875,0.0,0.0,0.0
5556,2020-02-16 03:15:00,2020-02-16 03:30:00,0.25,6648,6648,1,1,1662.0,Los Angeles,15.0,0.0,4.9375,19.0,0.0,1.1875,60.8,48.0,56.36875,0.0,0.0,0.0
5558,2020-02-16 16:30:00,2020-02-16 17:00:00,0.5,5827,5827,1,1,2913.5,Los Angeles,22.0,0.0,3.9583333,27.0,0.0,0.5625,64.0,48.0,55.5625,1e-04,1e-04,2.0833334e-06
5560,2020-02-17 07:30:00,2020-02-17 08:45:00,1.25,8418,8520,3,2,10375.5,Los Angeles,33.0,0.0,5.7083335,47.0,0.0,3.3229167,68.0,45.0,55.127087,0.0,0.0,0.0
5562,2020-02-18 07:45:00,2020-02-18 08:00:00,0.25,7741,7741,1,1,1935.25,Los Angeles,7.0,0.0,2.875,0.0,0.0,0.0,60.0,41.0,54.106247,0.0,0.0,0.0
5564,2020-02-18 19:15:00,2020-02-18 20:00:00,0.75,6879,8068,2,2,4658.5,Los Angeles,11.0,0.0,3.6875,0.0,0.0,0.0,69.0,55.0,63.06875,0.0,0.0,0.0
5566,2020-02-18 20:15:00,2020-02-18 20:45:00,0.5,6469,6469,1,2,2840.25,Los Angeles,11.0,0.0,5.5833335,0.0,0.0,0.0,73.0,58.0,65.15417,0.0,0.0,0.0
5568,2020-02-19 05:45:00,2020-02-19 06:30:00,0.75,4131,4153,2,2,3088.25,Los Angeles,9.0,0.0,4.15625,0.0,0.0,0.0,61.0,43.0,55.2,0.0,0.0,0.0
5570,2020-02-19 21:45:00,2020-02-19 22:00:00,0.25,4883,4883,1,1,1220.75,Los Angeles,15.0,0.0,7.0,0.0,0.0,0.0,71.6,58.0,65.275,0.0,0.0,0.0
5572,2020-02-20 18:45:00,2020-02-20 19:00:00,0.25,5250,5250,1,1,1312.5,Los Angeles,17.0,0.0,4.0625,25.0,0.0,1.5625,75.0,54.0,66.950005,0.0,0.0,0.0
5574,2020-02-20 22:00:00,2020-02-20 22:15:00,0.25,4045,4045,1,1,1011.25,Los Angeles,13.0,0.0,5.5625,23.0,0.0,2.3125,80.0,59.0,72.425,0.0,0.0,0.0
5576,2020-02-21 18:45:00,2020-02-21 19:00:00,0.25,4564,4564,1,1,1141.0,Los Angeles,17.0,0.0,6.3125,27.0,0.0,1.6875,76.0,55.0,68.95,0.0,0.0,0.0
5578,2020-02-21 22:30:00,2020-02-21 22:45:00,0.25,4501,4501,1,1,1125.25,Los Angeles,15.0,3.0,8.0625,21.0,0.0,2.5625,78.0,57.0,70.7,0.0,0.0,0.0
5580,2020-02-21 23:45:00,2020-02-22 00:00:00,0.25,4176,4176,1,1,1044.0,Los Angeles,15.0,0.0,7.84375,26.0,0.0,3.0,76.0,60.0,69.950005,0.0,0.0,0.0
5582,2020-02-23 05:00:00,2020-02-23 05:15:00,0.25,7734,7734,1,1,1933.5,Los Angeles,16.0,0.0,5.3125,15.0,0.0,0.46875,60.0,41.0,54.45625,0.0,0.0,0.0
5584,2020-02-25 17:00:00,2020-02-25 18:45:00,1.75,7210,7210,7,1,9093.5,Los Angeles,24.0,0.0,6.234375,31.0,0.0,2.65625,80.0,48.0,66.41249,0.0002,1e-04,1.5625e-06
5586,2020-02-25 19:15:00,2020-02-25 20:15:00,1.0,4652,4652,1,4,4169.0,Los Angeles,20.0,0.0,8.3625,28.0,0.0,3.6125,82.0,57.0,73.42,0.0,0.0,0.0
5588,2020-02-25 21:15:00,2020-02-25 21:45:00,0.5,5677,5677,2,1,2747.5,Los Angeles,19.0,0.0,9.875,28.0,0.0,3.5416667,82.4,59.0,74.629166,0.0,0.0,0.0
5590,2020-02-26 17:45:00,2020-02-26 18:30:00,0.75,6803,6803,3,1,3737.75,Los Angeles,19.0,0.0,6.375,24.0,0.0,2.6875,76.0,53.0,66.74062,0.0,0.0,0.0
5592,2020-02-27 07:45:00,2020-02-27 15:30:00,7.75,8539,15900,9,16,43655.5,Los Angeles,18.0,0.0,3.5273438,0.0,0.0,0.0,69.8,28.0,55.46289,0.0,0.0,0.0
5594,2020-02-28 17:00:00,2020-02-28 18:00:00,1.0,5848,5848,3,2,4615.75,Los Angeles,14.0,0.0,4.375,0.0,0.0,0.0,80.0,56.0,69.854996,0.0,0.0,0.0
5596,2020-02-28 18:30:00,2020-02-28 20:00:00,1.5,6097,7556,3,4,8411.25,Los Angeles,12.0,0.0,4.910714,16.0,0.0,0.5714286,86.0,62.0,76.88214,0.0,0.0,0.0
5598,2020-02-28 20:15:00,2020-02-28 20:30:00,0.25,4425,4425,1,1,1106.25,Los Angeles,11.0,0.0,4.34375,21.0,0.0,1.3125,88.0,65.0,78.39375,0.0,0.0,0.0
5600,2020-02-28 21:30:00,2020-02-28 23:00:00,1.5,6044,6075,3,4,8024.5,Los Angeles,14.0,0.0,6.008929,18.0,0.0,0.6964286,87.0,66.0,78.671425,0.0,0.0,0.0
5602,2020-02-29 02:00:00,2020-02-29 02:15:00,0.25,6884,6884,1,1,1721.0,Los Angeles,15.0,0.0,4.46875,0.0,0.0,0.0,76.0,61.0,69.787506,0.0,0.0,0.0
5604,2020-03-04 18:15:00,2020-03-04 18:45:00,0.5,6722,6722,2,1,2982.0,Los Angeles,8.0,0.0,4.0,0.0,0.0,0.0,69.0,58.0,64.012505,0.0,0.0,0.0
5606,2020-03-04 19:15:00,2020-03-04 19:30:00,0.25,3841,3841,1,1,960.25,Los Angeles,8.0,0.0,4.46875,0.0,0.0,0.0,72.0,59.0,65.868744,0.0,0.0,0.0
5608,2020-03-05 17:45:00,2020-03-05 18:00:00,0.25,4510,4510,1,1,1127.5,Los Angeles,8.0,0.0,3.3125,0.0,0.0,0.0,68.0,59.0,63.3625,0.0,0.0,0.0
5610,2020-03-05 21:45:00,2020-03-05 22:15:00,0.5,13238,13238,1,2,6612.25,Los Angeles,11.0,0.0,6.4375,0.0,0.0,0.0,81.0,62.0,71.8375,0.0,0.0,0.0
5612,2020-03-07 15:45:00,2020-03-07 16:30:00,0.75,5354,5354,3,1,4004.75,Los Angeles,16.0,0.0,5.953125,20.0,0.0,1.1875,60.8,39.0,53.99688,0.02,0.02,0.0003125
5614,2020-03-07 17:15:00,2020-03-07 18:00:00,0.75,5481,5481,2,2,3709.25,Los Angeles,19.0,0.0,7.71875,25.0,0.0,2.28125,61.0,41.0,55.596874,0.0,0.0,0.0
5616,2020-03-10 20:45:00,2020-03-10 23:45:00,3.0,4631,4738,8,5,13267.5,Los Angeles,22.0,0.0,10.370193,35.0,0.0,5.1778846,69.0,47.0,61.805767,4.0314,0.45,0.019381732
5618,2020-03-11 20:00:00,2020-03-11 20:30:00,0.5,6807,6807,1,2,3400.5,Los Angeles,11.0,2.0,6.2291665,0.0,0.0,0.0,71.0,48.0,64.2125,0.0,0.0,0.0
5620,2020-03-12 16:30:00,2020-03-12 17:15:00,0.75,6975,6975,1,3,5114.25,Los Angeles,24.0,0.0,5.375,29.0,0.0,1.78125,64.0,48.0,57.0625,0.07,0.06,0.00109375
5622,2020-03-12 20:00:00,2020-03-12 20:15:00,0.25,4455,4455,1,1,1113.75,Los Angeles,15.0,2.0,7.5,23.0,0.0,1.4375,60.0,47.0,55.6625,1.9302,0.24,0.06031875
5624,2020-03-12 23:00:00,2020-03-12 23:15:00,0.25,4506,4506,1,1,1126.5,Los Angeles,19.0,0.0,6.4375,16.0,0.0,0.5,59.0,47.0,53.61875,1.54,0.27,0.048125
5626,2020-03-13 00:15:00,2020-03-13 00:30:00,0.25,5061,5061,1,1,1265.25,Los Angeles,17.0,0.0,7.03125,21.0,0.0,1.90625,58.0,44.0,53.168747,1.54,0.22,0.048125
5628,2020-03-14 06:15:00,2020-03-14 07:00:00,0.75,4466,4466,3,1,3344.25,Los Angeles,23.0,0.0,5.78125,31.0,0.0,2.09375,59.0,42.0,53.684376,0.0502,0.01,0.000784375
5630,2020-03-14 07:30:00,2020-03-14 07:45:00,0.25,4611,4611,1,1,1152.75,Los Angeles,23.0,0.0,5.28125,37.0,0.0,2.78125,59.0,41.0,53.73125,0.020399999,0.01,0.00063749996
5632,2020-03-16 16:00:00,2020-03-16 16:15:00,0.25,5927,5927,1,1,1481.75,Los Angeles,16.0,0.0,6.71875,27.0,0.0,2.5625,60.0,38.0,53.35,0.0802,0.04,0.00250625
5634,2020-03-16 17:30:00,2020-03-16 17:45:00,0.25,6282,6282,1,1,1570.5,Los Angeles,22.0,2.0,9.9375,33.0,0.0,6.46875,62.6,38.0,55.65625,0.1601,0.08,0.005003125
5636,2020-03-17 00:45:00,2020-03-17 01:00:00,0.25,5012,5012,1,1,1253.0,Los Angeles,17.0,0.0,8.09375,22.0,0.0,4.9375,57.2,36.0,51.34375,2.4001002,0.31,0.07500313
5638,2020-03-17 01:30:00,2020-03-17 02:00:00,0.5,6464,6464,1,2,2834.25,Los Angeles,17.0,0.0,7.375,21.0,0.0,0.75,57.2,36.0,50.791668,2.1704,0.16,0.045216665
5640,2020-03-17 15:45:00,2020-03-17 16:00:00,0.25,13449,13449,1,1,3362.25,Los Angeles,11.0,0.0,3.3125,0.0,0.0,0.0,54.0,32.0,46.918747,0.1802,0.05,0.00563125
5642,2020-03-18 16:45:00,2020-03-18 17:15:00,0.5,5020,5020,2,1,2309.75,Los Angeles,13.0,0.0,3.9375,18.0,0.0,1.0833334,55.0,37.0,49.295834,0.0,0.0,0.0
5644,2020-03-18 21:00:00,2020-03-18 21:15:00,0.25,14155,14155,1,1,3538.75,Los Angeles,18.0,0.0,7.53125,17.0,0.0,1.03125,64.0,44.0,58.137497,0.0,0.0,0.0
5646,2020-03-18 21:30:00,2020-03-18 21:45:00,0.25,14086,14086,1,1,3521.5,Los Angeles,19.0,0.0,9.4375,22.0,0.0,2.65625,64.0,44.0,57.86875,0.0,0.0,0.0
5648,2020-03-19 02:15:00,2020-03-19 02:45:00,0.5,5187,5187,1,2,2555.5,Los Angeles,24.0,0.0,13.020833,29.0,0.0,6.7083335,61.0,38.0,53.75833,0.0,0.0,0.0
5650,2020-03-20 01:00:00,2020-03-20 02:15:00,1.25,7321,7322,3,3,9129.25,Los Angeles,18.0,0.0,7.5104165,26.0,0.0,1.7916666,62.0,40.0,53.618748,0.1107,0.03,0.001153125
5652,2020-03-22 19:30:00,2020-03-22 20:15:00,0.75,5888,5888,1,3,3492.75,Los Angeles,15.0,0.0,6.9375,22.0,0.0,1.765625,70.0,50.0,63.824997,0.0004,1e-04,6.25e-06
5654,2020-03-23 02:30:00,2020-03-23 03:00:00,0.5,5956,5956,1,2,2805.25,Los Angeles,16.0,0.0,7.7083335,22.0,0.0,1.3333334,60.0,45.0,54.608337,4.6401,0.58,0.09666875
5657,2020-03-26 00:15:00,2020-03-26 00:30:00,0.25,7544,7544,1,1,1886.0,Los Angeles,21.0,0.0,11.125,19.0,0.0,4.71875,64.0,41.0,56.80625,0.12,0.06,0.00375
5659,2020-03-26 16:15:00,2020-03-26 16:30:00,0.25,20794,20794,1,1,5198.5,Los Angeles,19.0,0.0,7.625,21.0,0.0,1.21875,59.0,33.0,49.775,0.0,0.0,0.0
5661,2020-03-26 16:45:00,2020-03-26 17:15:00,0.5,21338,21338,1,2,10662.0,Los Angeles,18.0,0.0,7.8333335,24.0,0.0,4.3333335,59.0,34.0,51.545837,0.0,0.0,0.0
5663,2020-03-26 21:30:00,2020-03-26 23:45:00,2.25,6135,6654,5,5,10041.25,Los Angeles,26.0,0.0,15.4375,33.0,0.0,12.8,62.0,39.0,56.3675,0.0008,1e-04,5e-06
5665,2020-03-27 10:00:00,2020-03-27 10:45:00,0.75,9077,9077,1,3,4498.5,Los Angeles,31.0,0.0,7.28125,37.0,0.0,2.953125,53.0,33.0,45.984375,0.0,0.0,0.0
5667,2020-03-27 16:00:00,2020-03-27 16:30:00,0.5,15028,15028,2,1,6330.5,Los Angeles,23.0,0.0,9.041667,33.0,0.0,2.4375,62.0,36.0,51.895832,0.0,0.0,0.0
5669,2020-03-27 17:00:00,2020-03-27 17:45:00,0.75,4376,4379,2,2,3089.75,Los Angeles,28.0,0.0,9.1875,33.0,0.0,3.578125,64.0,40.0,55.0,0.0,0.0,0.0
5671,2020-03-27 18:30:00,2020-03-27 20:00:00,1.5,5321,5493,4,3,6781.0,Los Angeles,20.0,0.0,9.616072,29.0,0.0,4.598214,67.0,41.0,58.510715,0.0,0.0,0.0
5673,2020-03-28 23:45:00,2020-03-29 00:45:00,1.0,7574,7574,2,3,7485.25,Los Angeles,16.0,0.0,8.475,0.0,0.0,0.0,66.2,46.0,60.575,0.0,0.0,0.0
5675,2020-03-30 18:45:00,2020-03-30 19:00:00,0.25,4881,4881,1,1,1220.25,Los Angeles,10.0,0.0,4.25,0.0,0.0,0.0,71.0,57.0,64.525,0.0,0.0,0.0
5677,2020-03-30 20:00:00,2020-03-30 20:15:00,0.25,5956,5956,1,1,1489.0,Los Angeles,13.0,0.0,5.0625,0.0,0.0,0.0,71.6,57.0,66.125,0.0,0.0,0.0
5679,2020-04-02 21:15:00,2020-04-02 21:30:00,0.25,4052,4052,1,1,1013.0,Los Angeles,16.0,0.0,9.0,25.0,0.0,4.21875,69.0,50.0,64.125,0.0,0.0,0.0
5681,2020-04-04 05:15:00,2020-04-04 07:15:00,2.0,5642,5643,2,3,11281.75,Los Angeles,22.0,0.0,6.076389,0.0,0.0,0.0,64.4,45.0,55.87222,0.0,0.0,0.0
5683,2020-04-05 20:00:00,2020-04-05 21:00:00,1.0,4517,4517,1,4,4512.25,Los Angeles,21.0,0.0,10.1625,31.0,0.0,4.8875,65.0,43.0,58.504997,0.030199999,0.01,0.0003775
5685,2020-04-07 23:45:00,2020-04-08 00:00:00,0.25,4004,4004,1,1,1001.0,Los Angeles,19.0,0.0,7.8125,26.0,0.0,2.5625,59.0,41.0,53.324997,1.3599999,0.14,0.042499997
5687,2020-04-08 22:15:00,2020-04-08 22:30:00,0.25,22828,22828,1,1,5707.0,Los Angeles,18.0,2.0,9.625,18.0,0.0,2.96875,63.0,40.0,55.68125,0.0,0.0,0.0
5689,2020-04-09 16:15:00,2020-04-09 16:45:00,0.5,4022,4022,1,1,2011.0,Los Angeles,11.0,0.0,6.4583335,0.0,0.0,0.0,56.0,35.0,49.704166,0.73039997,0.07,0.015216666
5691,2020-04-10 22:45:00,2020-04-11 00:00:00,1.25,4262,4262,4,2,5293.5,Los Angeles,14.0,0.0,6.4895835,16.0,0.0,0.16666667,66.0,47.0,57.829163,0.4512,0.09,0.0047
5693,2020-04-11 00:15:00,2020-04-11 00:30:00,0.25,4165,4165,1,1,1041.25,Los Angeles,12.0,0.0,5.46875,15.0,0.0,0.46875,66.0,46.0,57.225002,0.00029999999,1e-04,9.3749995e-06
5695,2020-04-13 23:30:00,2020-04-13 23:45:00,0.25,4093,4093,1,1,1023.25,Los Angeles,24.0,3.0,9.84375,29.0,0.0,3.5,68.0,55.0,61.175003,0.0,0.0,0.0
5697,2020-04-14 00:15:00,2020-04-14 00:30:00,0.25,12764,12764,1,1,3191.0,Los Angeles,26.0,3.0,9.5,30.0,0.0,1.625,66.0,55.0,60.9875,0.0,0.0,0.0
5699,2020-04-15 04:45:00,2020-04-15 05:00:00,0.25,4439,4439,1,1,1109.75,Los Angeles,14.0,0.0,4.28125,16.0,0.0,0.5,73.4,46.0,61.1875,0.0,0.0,0.0
5701,2020-04-15 18:00:00,2020-04-15 19:30:00,1.5,5295,5488,3,4,6616.0,Los Angeles,11.0,0.0,4.866071,0.0,0.0,0.0,82.0,65.0,73.60179,0.0,0.0,0.0
5703,2020-04-19 09:45:00,2020-04-19 13:30:00,3.75,9134,9134,1,5,33855.5,Los Angeles,20.0,0.0,4.2070312,27.0,0.0,0.6328125,60.0,44.0,53.984375,0.0,0.0,0.0
5705,2020-04-20 09:15:00,2020-04-20 09:30:00,0.25,4646,4646,1,1,1161.5,Los Angeles,18.0,0.0,5.5625,0.0,0.0,0.0,61.0,47.0,55.33125,0.0,0.0,0.0
5707,2020-04-21 19:45:00,2020-04-21 20:00:00,0.25,7093,7093,1,1,1773.25,Los Angeles,26.0,0.0,11.0,33.0,0.0,6.0625,78.0,51.0,67.75,0.0,0.0,0.0
5709,2020-04-22 14:30:00,2020-04-22 15:15:00,0.75,33420,33420,3,1,10948.5,Los Angeles,12.0,0.0,2.078125,0.0,0.0,0.0,66.0,48.0,59.765625,0.0,0.0,0.0
5711,2020-04-22 19:30:00,2020-04-22 20:00:00,0.5,4644,4644,2,1,2318.5,Los Angeles,12.0,0.0,6.875,14.0,0.0,0.5833333,91.0,63.0,75.975006,0.0,0.0,0.0
5713,2020-04-22 20:30:00,2020-04-22 20:45:00,0.25,4628,4628,1,1,1157.0,Los Angeles,11.0,2.0,7.65625,14.0,0.0,0.875,91.0,64.0,76.95625,0.0,0.0,0.0
5715,2020-04-22 21:30:00,2020-04-22 21:45:00,0.25,4609,4609,1,1,1152.25,Los Angeles,20.0,3.0,9.90625,17.0,0.0,1.40625,92.0,65.0,77.85625,0.0,0.0,0.0
5717,2020-04-23 11:15:00,2020-04-23 11:30:00,0.25,5874,5874,1,1,1468.5,Los Angeles,45.0,0.0,7.96875,54.0,0.0,3.875,76.0,55.0,64.7125,0.0,0.0,0.0
5719,2020-04-24 04:45:00,2020-04-24 05:15:00,0.5,4096,4096,1,2,2047.5,Los Angeles,21.0,0.0,7.0625,18.0,0.0,1.4583334,84.2,57.0,71.049995,0.0,0.0,0.0
5721,2020-04-24 22:45:00,2020-04-25 01:30:00,2.75,9490,11000,6,6,18623.0,Los Angeles,165.0,0.0,13.401042,24.0,0.0,1.40625,98.6,69.0,85.11875,0.0,0.0,0.0
5723,2020-04-25 02:15:00,2020-04-25 03:00:00,0.75,4050,4050,3,1,2952.75,Los Angeles,18.0,0.0,7.59375,15.0,0.0,0.234375,93.0,61.0,79.268745,0.0,0.0,0.0
5725,2020-04-25 08:15:00,2020-04-25 09:15:00,1.0,6894,6894,2,3,6124.75,Los Angeles,25.0,0.0,6.5125,0.0,0.0,0.0,89.6,55.0,69.7,0.0,0.0,0.0
5727,2020-04-26 16:15:00,2020-04-26 16:30:00,0.25,11944,11944,1,1,2986.0,Los Angeles,11.0,0.0,2.625,0.0,0.0,0.0,81.0,64.0,71.5375,0.0,0.0,0.0
5729,2020-04-27 13:45:00,2020-04-27 14:00:00,0.25,4485,4485,1,1,1121.25,Los Angeles,26.0,0.0,6.03125,34.0,0.0,2.8125,66.2,53.0,60.96875,0.0,0.0,0.0
5731,2020-04-27 14:30:00,2020-04-27 14:45:00,0.25,18570,18570,1,1,4642.5,Los Angeles,34.0,0.0,5.3125,42.0,0.0,3.03125,69.0,53.0,62.98125,0.0,0.0,0.0
5733,2020-04-28 17:45:00,2020-04-28 18:00:00,0.25,10080,10080,1,1,2520.0,Los Angeles,17.0,0.0,4.75,22.0,0.0,1.375,80.0,69.0,75.25,0.0,0.0,0.0
5735,2020-04-29 15:45:00,2020-04-29 16:00:00,0.25,16748,16748,1,1,4187.0,Los Angeles,6.0,0.0,1.96875,0.0,0.0,0.0,75.0,61.0,66.1625,0.0,0.0,0.0
5737,2020-04-30 14:30:00,2020-04-30 14:45:00,0.25,3976,3976,1,1,994.0,Los Angeles,20.0,0.0,3.78125,31.0,0.0,1.8125,70.0,57.0,62.393753,0.0,0.0,0.0
5739,2020-05-01 06:45:00,2020-05-01 07:00:00,0.25,10875,10875,1,1,2718.75,Los Angeles,35.0,0.0,8.25,43.0,0.0,5.625,80.6,58.0,65.012505,0.0,0.0,0.0
5741,2020-05-04 13:15:00,2020-05-04 13:30:00,0.25,4905,4905,1,1,1226.25,Los Angeles,27.0,0.0,4.09375,37.0,0.0,2.3125,64.4,30.9,57.509377,0.0,0.0,0.0
5743,2020-05-04 14:30:00,2020-05-04 15:30:00,1.0,9979,9979,2,2,9968.5,Los Angeles,23.0,0.0,5.2875,35.0,0.0,1.6375,70.0,50.0,62.75,0.0,0.0,0.0
5745,2020-05-04 16:15:00,2020-05-04 16:45:00,0.5,11230,11230,2,1,5318.75,Los Angeles,20.0,0.0,4.4375,24.0,0.0,1.3541666,74.0,57.0,67.012505,0.0,0.0,0.0
5747,2020-05-08 19:30:00,2020-05-08 19:45:00,0.25,10350,10350,1,1,2587.5,Los Angeles,13.0,0.0,8.03125,18.0,0.0,0.5625,92.0,65.0,80.44375,0.0,0.0,0.0
5749,2020-05-11 19:30:00,2020-05-11 20:00:00,0.5,17892,17892,1,2,8945.5,Los Angeles,21.0,0.0,7.875,27.0,0.0,2.0208333,78.0,53.0,68.754166,0.0,0.0,0.0
5751,2020-05-12 16:00:00,2020-05-12 16:30:00,0.5,5925,5925,2,1,2696.5,Los Angeles,18.0,0.0,4.8958335,23.0,0.0,0.9375,68.0,53.0,61.983334,0.0,0.0,0.0
5753,2020-05-13 06:00:00,2020-05-13 06:15:00,0.25,5172,5172,1,1,1293.0,Los Angeles,20.0,0.0,7.6875,22.0,0.0,1.9375,69.8,46.0,60.825,0.0,0.0,0.0
5755,2020-05-14 17:45:00,2020-05-14 18:00:00,0.25,6218,6218,1,1,1554.5,Los Angeles,27.0,0.0,8.5625,30.0,0.0,4.8125,76.0,51.0,68.625,0.0,0.0,0.0
5757,2020-05-14 20:30:00,2020-05-14 20:45:00,0.25,3914,3914,1,1,978.5,Los Angeles,27.0,7.0,13.0625,34.0,0.0,5.96875,82.0,58.0,72.03125,0.0,0.0,0.0
5759,2020-05-15 17:00:00,2020-05-15 17:15:00,0.25,6347,6347,1,1,1586.75,Los Angeles,23.0,0.0,8.03125,21.0,0.0,1.3125,76.0,48.0,67.775,0.0,0.0,0.0
5761,2020-05-18 00:15:00,2020-05-18 03:30:00,3.25,7006,7033,9,3,21331.0,Los Angeles,22.0,0.0,9.625,30.0,0.0,2.232143,80.6,58.0,67.98214,0.0,0.0,0.0
